text,corrAns,letterColor,condition,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trial_blocks.thisRepN,trial_blocks.thisTrialN,trial_blocks.thisN,trial_blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,resp.keys,resp.corr,resp.rt,date,frameRate,expName,session,participant,
verde,down,green,,0,0,0,6,,,,,,,,,left,0,1.28205895424,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
rojo,left,red,,0,1,1,9,,,,,,,,,right,0,0.367169141769,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
azul,right,blue,,0,2,2,2,,,,,,,,,right,1,0.0348768234253,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
azul,right,blue,,0,3,3,1,,,,,,,,,right,1,0.0170800685883,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
rojo,left,red,,0,4,4,10,,,,,,,,,down,0,0.0686731338501,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
verde,down,green,,0,5,5,4,,,,,,,,,right,0,0.0679559707642,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
rojo,right,blue,,0,6,6,0,,,,,,,,,down,0,0.0179560184479,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
azul,right,blue,,0,7,7,3,,,,,,,,,right,1,0.0182049274445,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
verde,down,green,,0,8,8,7,,,,,,,,,down,1,0.0680029392242,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
rojo,left,red,,0,9,9,8,,,,,,,,,right,0,0.00159192085266,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
verde,down,green,,0,10,10,5,,,,,,,,,down,1,0.0179798603058,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
rojo,left,red,,0,11,11,11,,,,,,,,,right,0,0.035206079483,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
neutral2,down,green,neutral,,,,,0,0,0,0,0,0,0,4,right,0,0.46692609787,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
negativa1,right,blue,negative,,,,,0,0,0,0,0,1,1,0,left,0,0.135387897491,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
negativa3,left,red,negative,,,,,0,0,0,0,0,2,2,6,left,1,0.0514461994171,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
neutral3,left,red,neutral,,,,,0,0,0,0,0,3,3,7,left,1,0.0852069854736,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
negativa2,down,green,negative,,,,,0,0,0,0,0,4,4,3,left,0,0.0348408222198,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
positiva2,down,green,positive,,,,,0,0,0,0,0,5,5,2,right,0,0.101073026657,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
neutral1,right,blue,neutral,,,,,0,0,0,0,0,6,6,1,down,0,0.0348868370056,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
positiva3,left,red,positive,,,,,0,0,0,0,0,7,7,5,right,0,0.0847208499908,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
,,,,,,,,0,0,0,0,,,,,,,,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
neutral4,right,blue,neutral,,,,,1,0,1,0,0,0,0,1,down,0,0.119556188583,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
negativa6,left,red,negative,,,,,1,0,1,0,0,1,1,6,right,0,0.00233912467957,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
neutral6,left,red,neutral,,,,,1,0,1,0,0,2,2,7,right,0,0.00144505500793,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
positiva6,left,red,positive,,,,,1,0,1,0,0,3,3,5,right,0,0.0518550872803,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
negativa4,right,blue,negative,,,,,1,0,1,0,0,4,4,0,right,1,0.0517299175262,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
negativa5,down,green,negative,,,,,1,0,1,0,0,5,5,3,right,0,0.0351529121399,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
neutral5,down,green,neutral,,,,,1,0,1,0,0,6,6,4,right,0,0.0693290233612,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
positiva5,down,green,positive,,,,,1,0,1,0,0,7,7,2,down,1,0.0514500141144,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
,,,,,,,,1,0,1,0,,,,,,,,2018_Sep_05_1234,60.2340830693,emo_stroop,01,,
