text,corrAns,letterColor,condition,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trial_blocks.thisRepN,trial_blocks.thisTrialN,trial_blocks.thisN,trial_blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,resp.keys,resp.corr,resp.rt,date,frameRate,expName,session,participant,
verde,down,green,,0,0,0,6,,,,,,,,,down,1,0.782764196396,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
verde,down,green,,0,1,1,7,,,,,,,,,left,0,0.251940011978,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
azul,right,blue,,0,2,2,0,,,,,,,,,left,0,0.0530760288239,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
azul,right,blue,,0,3,3,3,,,,,,,,,right,1,0.268952131271,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
verde,down,green,,0,4,4,5,,,,,,,,,left,0,0.118080854416,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
rojo,left,red,,0,5,5,9,,,,,,,,,left,1,0.0336470603943,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
rojo,left,red,,0,6,6,10,,,,,,,,,right,0,0.152672052383,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
azul,right,blue,,0,7,7,1,,,,,,,,,left,0,0.00136303901672,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
verde,down,green,,0,8,8,4,,,,,,,,,left,0,0.568684101105,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
rojo,left,red,,0,9,9,8,,,,,,,,,right,0,0.0522980690002,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
rojo,left,red,,0,10,10,11,,,,,,,,,right,0,0.35258102417,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
azul,right,blue,,0,11,11,2,,,,,,,,,down,0,0.451701879501,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
neutral4,right,blue,neutral,,,,,0,0,0,0,0,0,0,1,left,0,0.617082118988,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
positiva5,down,green,positive,,,,,0,0,0,0,0,1,1,2,down,1,0.284408807755,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
neutral6,left,red,neutral,,,,,0,0,0,0,0,2,2,7,down,0,0.550926923752,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
neutral5,down,green,neutral,,,,,0,0,0,0,0,3,3,4,down,1,0.483618021011,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
negativa5,down,green,negative,,,,,0,0,0,0,0,4,4,3,down,1,0.618321895599,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
positiva6,left,red,positive,,,,,0,0,0,0,0,5,5,5,down,0,0.567981004715,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
negativa4,right,blue,negative,,,,,0,0,0,0,0,6,6,0,left,0,0.668601989746,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
negativa6,left,red,negative,,,,,0,0,0,0,0,7,7,6,left,1,0.767385959625,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
,,,,,,,,0,0,0,0,,,,,,,,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
neutral3,left,red,neutral,,,,,1,0,1,0,0,0,0,7,left,1,1.63547801971,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
negativa1,right,blue,negative,,,,,1,0,1,0,0,1,1,0,down,0,0.700757026672,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
positiva3,left,red,positive,,,,,1,0,1,0,0,2,2,5,down,0,0.634604930878,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
positiva4,right,blue,positive,,,,,1,0,1,0,0,3,3,8,down,0,0.501351118088,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
neutral1,right,blue,neutral,,,,,1,0,1,0,0,4,4,1,down,0,0.85088300705,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
negativa2,down,green,negative,,,,,1,0,1,0,0,5,5,3,down,1,0.568933963776,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
negativa3,left,red,negative,,,,,1,0,1,0,0,6,6,6,down,0,0.385307073593,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
positiva2,down,green,positive,,,,,1,0,1,0,0,7,7,2,down,1,0.252393007278,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
neutral2,down,green,neutral,,,,,1,0,1,0,0,8,8,4,down,1,0.285183191299,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
,,,,,,,,1,0,1,0,,,,,,,,2018_Sep_15_1227,59.9078451593,emo_stroop,01,,
