text,corrAns,letterColor,condition,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trial_blocks.thisRepN,trial_blocks.thisTrialN,trial_blocks.thisN,trial_blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,resp.keys,resp.corr,resp.rt,date,frameRate,expName,session,participant,
azul,right,blue,,0,0,0,1,,,,,,,,,right,1,0.667387008667,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
azul,right,blue,,0,1,1,0,,,,,,,,,right,1,2.96850514412,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
rojo,left,red,,0,2,2,5,,,,,,,,,right,0,0.48526096344,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
verde,down,green,,0,3,3,3,,,,,,,,,right,0,0.384983062744,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
rojo,left,red,,0,4,4,10,,,,,,,,,right,0,0.251267910004,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
verde,down,green,,0,5,5,9,,,,,,,,,left,0,0.0519940853119,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
verde,down,green,,0,6,6,2,,,,,,,,,left,0,0.151083946228,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
azul,right,blue,,0,7,7,6,,,,,,,,,right,1,0.0357649326324,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
verde,down,green,,0,8,8,8,,,,,,,,,right,0,0.0849051475525,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
azul,right,blue,,0,9,9,7,,,,,,,,,right,1,1.28523182869,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
rojo,left,red,,0,10,10,4,,,,,,,,,right,0,0.0678429603577,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
rojo,left,red,,0,11,11,11,,,,,,,,,right,0,0.734792947769,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
positiva5,down,green,positive,,,,,0,0,0,0,0,0,0,3,right,0,0.385015010834,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
positiva4,right,blue,positive,,,,,0,0,0,0,0,1,1,0,right,1,0.268953084946,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
negativa5,down,green,negative,,,,,0,0,0,0,0,2,2,4,right,0,0.235049009323,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
neutral4,right,blue,neutral,,,,,0,0,0,0,0,3,3,2,right,1,0.085294008255,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
negativa4,right,blue,negative,,,,,0,0,0,0,0,4,4,1,right,1,0.134431123734,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
neutral6,left,red,neutral,,,,,0,0,0,0,0,5,5,8,right,0,0.1329870224,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
neutral5,down,green,neutral,,,,,0,0,0,0,0,6,6,5,right,0,0.118047952652,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
positiva6,left,red,positive,,,,,0,0,0,0,0,7,7,6,right,0,0.101927995682,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
negativa6,left,red,negative,,,,,0,0,0,0,0,8,8,7,right,0,0.0846331119537,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
,,,,,,,,0,0,0,0,,,,,,,,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
negativa2,down,green,negative,,,,,1,0,1,0,0,0,0,4,right,0,0.0846180915833,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
neutral1,right,blue,neutral,,,,,1,0,1,0,0,1,1,2,right,1,0.0850229263306,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
positiva2,down,green,positive,,,,,1,0,1,0,0,2,2,3,right,0,0.0685038566589,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
positiva3,left,red,positive,,,,,1,0,1,0,0,3,3,6,right,0,0.0513319969177,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
negativa1,right,blue,negative,,,,,1,0,1,0,0,4,4,1,right,1,0.0849349498749,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
positiva1,right,blue,positive,,,,,1,0,1,0,0,5,5,0,right,1,0.0853798389435,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
negativa3,left,red,negative,,,,,1,0,1,0,0,6,6,7,right,0,0.0855400562286,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
neutral2,down,green,neutral,,,,,1,0,1,0,0,7,7,5,right,0,0.0516769886017,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
neutral3,left,red,neutral,,,,,1,0,1,0,0,8,8,8,right,0,0.05166888237,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
,,,,,,,,1,0,1,0,,,,,,,,2018_Sep_26_1542,59.7521760809,emo_stroop,01,,
