text,corrAns,letterColor,condition,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trial_blocks.thisRepN,trial_blocks.thisTrialN,trial_blocks.thisN,trial_blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,resp.keys,resp.corr,resp.rt,date,frameRate,expName,session,participant,
rojo,left,red,,0,0,0,11,,,,,,,,,down,0,0.868102073669,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
azul,right,blue,,0,1,1,1,,,,,,,,,left,0,0.0374150276184,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
azul,right,blue,,0,2,2,2,,,,,,,,,left,0,0.0858051776886,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
verde,down,green,,0,3,3,4,,,,,,,,,right,0,0.00144004821777,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
verde,down,green,,0,4,4,7,,,,,,,,,left,0,0.00223898887634,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
verde,down,green,,0,5,5,5,,,,,,,,,left,0,1.01786899567,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
rojo,left,red,,0,6,6,8,,,,,,,,,left,1,0.435158967972,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
rojo,left,red,,0,7,7,10,,,,,,,,,left,1,0.369920969009,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
azul,right,blue,,0,8,8,3,,,,,,,,,left,0,0.351669073105,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
verde,down,green,,0,9,9,6,,,,,,,,,left,0,0.317379951477,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
rojo,left,red,,0,10,10,9,,,,,,,,,left,1,0.46923995018,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
azul,right,blue,,0,11,11,0,,,,,,,,,left,0,0.485235929489,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
positiva6,left,red,positive,,,,,0,0,0,0,0,0,0,6,down,0,1.0513021946,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
negativa5,down,green,negative,,,,,0,0,0,0,0,1,1,4,down,1,0.71660900116,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
positiva4,right,blue,positive,,,,,0,0,0,0,0,2,2,0,down,0,0.46785402298,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
negativa6,left,red,negative,,,,,0,0,0,0,0,3,3,7,down,0,0.501097917557,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
positiva5,down,green,positive,,,,,0,0,0,0,0,4,4,3,down,1,0.417330026627,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
negativa4,right,blue,negative,,,,,0,0,0,0,0,5,5,1,down,0,0.585796117783,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
neutral4,right,blue,neutral,,,,,0,0,0,0,0,6,6,2,down,0,0.983966827393,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
neutral5,down,green,neutral,,,,,0,0,0,0,0,7,7,5,down,1,2.20200109482,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
neutral6,left,red,neutral,,,,,0,0,0,0,0,8,8,8,down,0,0.718063831329,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
,,,,,,,,0,0,0,0,,,,,,,,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
neutral3,left,red,neutral,,,,,1,0,1,0,0,0,0,8,down,0,0.585867166519,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
negativa2,down,green,negative,,,,,1,0,1,0,0,1,1,4,down,1,0.401877880096,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
positiva3,left,red,positive,,,,,1,0,1,0,0,2,2,6,down,0,1.05195903778,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
negativa1,right,blue,negative,,,,,1,0,1,0,0,3,3,1,down,0,0.784083843231,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
positiva1,right,blue,positive,,,,,1,0,1,0,0,4,4,0,down,0,0.651443958282,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
negativa3,left,red,negative,,,,,1,0,1,0,0,5,5,7,down,0,0.686054944992,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
neutral2,down,green,neutral,,,,,1,0,1,0,0,6,6,5,down,1,0.418824911118,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
neutral1,right,blue,neutral,,,,,1,0,1,0,0,7,7,2,down,0,0.451317071915,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
positiva2,down,green,positive,,,,,1,0,1,0,0,8,8,3,right,0,1.31913590431,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
,,,,,,,,1,0,1,0,,,,,,,,2018_Sep_15_1231,59.8751763006,emo_stroop,01,,
